,county,auto.cbp,auto.cbp.pct,NiCu.Mine.cbp,NiCu.Mine.cbp.pct,CoMn.Mine.cbp,CoMn.Mine.cbp.pct,NiCuCo.Prod.cbp,NiCuCo.Prod.cbp.pct,Li.Prod.cbp,Li.Prod.cbp.pct,Graphite.Prod.cbp,Graphite.Prod.cbp.pct
1166,24015,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
1167,24017,0,0,0,0,0,0,0,0,0,0,0,0
1168,24019,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1169,24021,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1170,24023,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
1171,24025,63.82368204,5.36E-05,0,0,0,0,0,0,0,0,0,0
1172,24027,175.7387895,0.000147603,0,0,0,0,0,0,0,0,0,0
1173,24029,0,0,0,0,0,0,0,0,0,0,0,0
1174,24031,38.97293474,3.27E-05,0,0,0,0,0,0,0,0,0,0
1175,24033,181.7896536,0.000152685,0,0,0,0,0,0,0,0,0,0
1176,24035,64.72855985,5.44E-05,0,0,0,0,0,0,0,0,0,0
1177,24037,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1178,24039,0,0,0,0,0,0,0,0,0,0,0,0
1179,24041,0,0,0,0,0,0,0,0,0,0,0,0
1180,24043,2035.959096,0.001710002,0,0,0,0,0,0,0,0,0,0
1181,24045,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1182,24047,99.71317885,8.37E-05,0,0,0,0,0,0,0,0,0,0
1183,24510,740.823682,0.000622218,0,0,0,0,0,0,0,0,0,0
1184,25001,32.81671884,2.76E-05,0,0,0,0,0,0,0,0,0,0
1185,25003,357,0.000299844,0,0,0,0,0,0,0,0,0,0
1186,25005,549.5979546,0.000461607,0,0,0,0,0,0,0,0,0,0
1187,25007,0,0,0,0,0,0,0,0,0,0,0,0
1188,25009,413.5097956,0.000347307,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1189,25011,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1190,25013,689.7285599,0.000579303,0,0,0,0,0,0,0,0,0,0
1191,25015,50.91184102,4.28E-05,0,0,0,0,0,0,0,0,0,0
1192,25017,2100.51457,0.001764222,0,0,0,0,0,0,0,0,0,0
1193,25019,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1194,25021,613.4805417,0.000515262,0,0,0,0,0,0,0,0,0,0
1195,25023,272.7201421,0.000229058,0,0,0,0,0,0,0,0,0,0
1196,25025,54.69453139,4.59E-05,0,0,0,0,0,0,0,0,0,0
1197,25027,2813.674429,0.002363205,0,0,0,0,0,0,0,0,0,0
1198,26001,0,0,0,0,0,0,0,0,0,0,0,0
1199,26003,0,0,0,0,0,0,0,0,0,0,0,0
1200,26005,2871.422714,0.002411708,0,0,0,0,0,0,0,0,0,0
1201,26007,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
1202,26009,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1203,26011,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
1204,26013,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1205,26015,374.5108734,0.000314552,0,0,0,0,0,0,0,0,0,0
1206,26017,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
1207,26019,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1208,26021,1397.172508,0.001173485,0,0,0,0,0,0,0,0,0,0
1209,26023,395.4838082,0.000332167,0,0,0,0,0,0,0,0,0,0
1210,26025,5659.057764,0.004753043,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1211,26027,383.9389063,0.00032247,0,0,0,0,10.93890628,0.00384883,0,0,0,0
1212,26029,593.2176231,0.000498244,0,0,0,0,0,0,0,0,0,0
1213,26031,0,0,0,0,0,0,0,0,0,0,0,0
1214,26033,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1215,26035,109.7472073,9.22E-05,0,0,0,0,0,0,0,0,0,0
1216,26037,262.5957659,0.000220554,0,0,0,0,0,0,0,0,0,0
1217,26039,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1218,26041,108.8423295,9.14E-05,0,0,0,0,0,0,0,0,0,0
1219,26043,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1220,26045,4602.244505,0.003865426,0,0,0,0,0,0,0,0,0,0
1221,26047,21.87781256,1.84E-05,0,0,0,0,10.93890628,0.00384883,0,0,0,0
1222,26049,4223.518679,0.003547334,0,0,0,0,0,0,0,0,0,0
1223,26051,316.89646,0.000266161,0,0,0,0,0,0,0,0,0,0
1224,26053,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1225,26055,421.6908881,0.000354178,0,0,0,0,0,0,0,0,0,0
1226,26057,307.6144134,0.000258365,0,0,0,0,0,0,0,0,0,0
1227,26059,2036.75755,0.001710673,0,0,0,0,0,0,0,0,0,0
1228,26061,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1229,26063,757.005088,0.000635809,0,0,0,0,0,0,0,0,0,0
1230,26065,2664.668578,0.002238055,0,0,0,0,0,0,0,0,0,0
1231,26067,2488.880432,0.002090411,0,0,0,0,0,0,0,0,0,0
1232,26069,481.4359068,0.000404358,0,0,0,0,0,0,0,0,0,0
1233,26071,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1234,26073,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
1235,26075,1831.185039,0.001538013,0,0,0,0,0,0,0,0,0,0
1236,26077,2584.802783,0.002170976,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1237,26079,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1238,26081,14856.86388,0.012478282,0,0,0,0,0,0,0,0,0,0
1239,26083,0,0,0,0,0,0,0,0,0,0,0,0
1240,26085,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1241,26087,2259.492226,0.001897748,0,0,0,0,0,0,0,0,0,0
1242,26089,0,0,0,0,0,0,0,0,0,0,0,0
1243,26091,2214.134239,0.001859652,0,0,0,0,10.93890628,0.00384883,0,0,0,0
1244,26093,4133.874483,0.003472042,0,0,0,0,0,0,0,0,0,0
1245,26095,0,0,0,0,0,0,0,0,0,0,0,0
1246,26097,0,0,0,0,0,0,0,0,0,0,0,0
1247,26099,32037.23304,0.026908076,0,0,0,0,0,0,0,0,0,0
1248,26101,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,66.89646002,0.014624628
1249,26103,21.87781256,1.84E-05,20.97293474,0.001694736,0,0,0,0,0,0,0,0
1250,26105,0,0,0,0,0,0,0,0,0,0,0,0
1251,26107,470.4970005,0.00039517,0,0,0,0,0,0,0,0,0,0
1252,26109,250.7519818,0.000210607,0,0,0,0,0,0,0,0,0,0
1253,26111,265,0.000222574,0,0,0,0,0,0,0,0,0,0
1254,26113,0,0,0,0,0,0,0,0,0,0,0,0
1255,26115,2552.858936,0.002144147,0,0,0,0,0,0,0,0,0,0
1256,26117,315.89646,0.000265321,0,0,0,0,0,0,0,0,0,0
1257,26119,0,0,0,0,0,0,0,0,0,0,0,0
1258,26121,1379.465161,0.001158613,0,0,0,0,0,0,0,0,0,0
1259,26123,561.3057821,0.000471441,0,0,0,0,0,0,0,0,0,0
1260,26125,13291.77908,0.011163767,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1261,26127,110.6520851,9.29E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1262,26129,0,0,0,0,0,0,0,0,0,0,0,0
1263,26131,0,0,0,0,0,0,0,0,0,0,0,0
1264,26133,582.2787169,0.000489056,0,0,0,0,0,0,0,0,0,0
1265,26135,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1266,26137,109.7472073,9.22E-05,0,0,0,0,0,0,0,0,0,0
1267,26139,13682.20332,0.011491684,0,0,0,0,0,0,0,0,0,0
1268,26141,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1269,26143,515.3822568,0.00043287,0,0,0,0,0,0,0,0,0,0
1270,26145,7030.276859,0.00590473,0,0,0,0,494.4093221,0.17395685,0,0,0,0
1271,26147,4292.187889,0.003605009,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1272,26149,3652.865899,0.003068043,0,0,0,0,0,0,0,0,0,0
1273,26151,272.6297944,0.000228982,0,0,0,0,0,0,0,0,0,0
1274,26153,0,0,0,0,0,0,0,0,0,0,0,0
1275,26155,514.6978513,0.000432295,0,0,0,0,0,0,0,0,0,0
1276,26157,221.6623148,0.000186174,0,0,0,0,0,0,0,0,0,0
1277,26159,520.9389063,0.000437537,0,0,0,0,0,0,0,0,0,0
1278,26161,4553.597955,0.003824567,0,0,0,0,0,0,0,0,0,0
1279,26163,44244.60867,0.037161052,10.93890628,0.000883927,0,0,10.93890628,0.00384883,0,0,10.93890628,0.002391418
1280,26165,384.5449019,0.000322979,0,0,0,0,0,0,0,0,0,0
1281,27001,0,0,0,0,0,0,0,0,0,0,0,0
1282,27003,645.4077102,0.000542078,0,0,0,0,0,0,0,0,0,0
1283,27005,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1284,27007,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1285,27009,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1286,27011,0,0,0,0,0,0,0,0,0,0,0,0
1287,27013,363.5719671,0.000305364,0,0,0,0,0,0,0,0,0,0
1288,27015,0,0,0,0,0,0,0,0,0,0,0,0
1289,27017,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1290,27019,508.9389063,0.000427458,0,0,0,0,0,0,0,0,0,0
1291,27021,0,0,0,0,0,0,0,0,0,0,0,0
1292,27023,0,0,0,0,0,0,0,0,0,0,0,0
1293,27025,547.89646,0.000460178,0,0,0,0,0,0,0,0,0,0
1294,27027,0,0,0,0,0,0,0,0,0,0,0,0
1295,27029,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1296,27031,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1297,27033,0,0,0,0,0,0,0,0,0,0,0,0
1298,27035,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
1299,27037,1213.62502,0.001019324,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1300,27039,1619.997845,0.001360636,0,0,0,0,0,0,0,0,0,0
1301,27041,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1302,27043,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1303,27045,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1304,27047,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1305,27049,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
1306,27051,0,0,0,0,0,0,0,0,0,0,0,0
1307,27053,3612.056686,0.003033767,0,0,0,0,0,0,0,0,0,0
1308,27055,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1309,27057,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1310,27059,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1311,27061,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
1312,27063,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1313,27065,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1314,27067,0,0,0,0,0,0,0,0,0,0,0,0
1315,27069,0,0,0,0,0,0,0,0,0,0,0,0
1316,27071,0,0,0,0,0,0,0,0,0,0,0,0
1317,27073,0,0,0,0,0,0,0,0,0,0,0,0
1318,27075,0,0,0,0,0,0,0,0,0,0,0,0
1319,27077,0,0,0,0,0,0,0,0,0,0,0,0
1320,27079,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1321,27081,0,0,0,0,0,0,0,0,0,0,0,0
1322,27083,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1323,27085,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1324,27087,0,0,0,0,0,0,0,0,0,0,0,0
1325,27089,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1326,27091,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1327,27093,74.93890628,6.29E-05,0,0,0,0,0,0,0,0,0,0
1328,27095,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1329,27097,0,0,0,0,0,0,0,0,0,0,0,0
1330,27099,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1331,27101,0,0,0,0,0,0,0,0,0,0,0,0
1332,27103,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
1333,27105,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1334,27107,0,0,0,0,0,0,0,0,0,0,0,0
1335,27109,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1336,27111,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
1337,27113,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1338,27115,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1339,27117,0,0,0,0,0,0,0,0,0,0,0,0
1340,27119,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1341,27121,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1342,27123,1088.690888,0.000914392,0,0,0,0,0,0,0,0,0,0
1343,27125,0,0,0,0,0,0,0,0,0,0,0,0
1344,27127,0,0,0,0,0,0,0,0,0,0,0,0
1345,27129,0,0,0,0,0,0,0,0,0,0,0,0
1346,27131,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
1347,27133,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1348,27135,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1349,27137,165.8693948,0.000139314,0,0,0,0,0,0,0,0,66.89646002,0.014624628
1350,27139,109.7472073,9.22E-05,0,0,0,0,0,0,0,0,0,0
1351,27141,205.9389063,0.000172968,0,0,0,0,0,0,0,0,0,0
1352,27143,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1353,27145,259.9389063,0.000218323,0,0,0,0,0,0,0,0,0,0
1354,27147,1686.894305,0.001416823,0,0,0,0,0,0,0,0,0,0
1355,27149,0,0,0,0,0,0,0,0,0,0,0,0
1356,27151,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1357,27153,0,0,0,0,0,0,0,0,0,0,0,0
1358,27155,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1359,27157,0,0,0,0,0,0,0,0,0,0,0,0
1360,27159,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1361,27161,250.7519818,0.000210607,0,0,0,0,0,0,0,0,0,0
1362,27163,64.91184102,5.45E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1363,27165,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1364,27167,0,0,0,0,0,0,0,0,0,0,0,0
1365,27169,272.6297944,0.000228982,0,0,0,0,0,0,0,0,0,0
1366,27171,402.808301,0.000338319,0,0,0,0,0,0,0,0,0,0
1367,27173,0,0,0,0,0,0,0,0,0,0,0,0
1368,28001,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1369,28003,505.3482284,0.000424442,0,0,0,0,0,0,0,0,0,0
1370,28005,0,0,0,0,0,0,0,0,0,0,0,0
1371,28007,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1372,28009,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1373,28011,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1374,28013,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1375,28015,0,0,0,0,0,0,0,0,0,0,0,0
1376,28017,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1377,28019,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1378,28021,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1379,28023,0,0,0,0,0,0,0,0,0,0,0,0
1380,28025,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
1381,28027,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1382,28029,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1383,28031,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1384,28033,145.808301,0.000122464,0,0,0,0,0,0,0,0,0,0
1385,28035,307.6144134,0.000258365,0,0,0,0,0,0,0,0,0,0
1386,28037,0,0,0,0,0,0,0,0,0,0,0,0
1387,28039,0,0,0,0,0,0,0,0,0,0,0,0
1388,28041,0,0,0,0,0,0,0,0,0,0,0,0
1389,28043,154.7658548,0.000129988,0,0,0,0,0,0,0,0,0,0
1390,28045,0,0,0,0,0,0,0,0,0,0,0,0
1391,28047,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1392,28049,260.7556251,0.000219009,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1393,28051,0,0,0,0,0,0,0,0,0,0,0,0
1394,28053,0,0,0,0,0,0,0,0,0,0,0,0
1395,28055,0,0,0,0,0,0,0,0,0,0,0,0
1396,28057,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
1397,28059,52.88477576,4.44E-05,0,0,0,0,0,0,0,0,0,0
1398,28061,0,0,0,0,0,0,0,0,0,0,0,0
1399,28063,0,0,0,0,0,0,0,0,0,0,0,0
1400,28065,0,0,0,0,0,0,0,0,0,0,0,0
1401,28067,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1402,28069,0,0,0,0,0,0,0,0,0,0,0,0
1403,28071,0,0,0,0,0,0,0,0,0,0,0,0
1404,28073,0,0,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1405,28075,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
1406,28077,0,0,0,0,0,0,0,0,0,0,0,0
1407,28079,0,0,0,0,0,0,0,0,0,0,0,0
1408,28081,2309.201596,0.001939499,0,0,0,0,0,0,0,0,0,0
1409,28083,0,0,0,0,0,0,0,0,0,0,0,0
1410,28085,250.7519818,0.000210607,0,0,0,0,0,0,0,0,0,0
1411,28087,999.7575505,0.000839696,0,0,0,0,0,0,0,0,0,0
1412,28089,5541.410593,0.004654231,0,0,0,0,0,0,0,0,0,0
1413,28091,0,0,0,0,0,0,0,0,0,0,0,0
1414,28093,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
1415,28095,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1416,28097,0,0,0,0,0,0,0,0,0,0,0,0
1417,28099,0,0,0,0,0,0,0,0,0,0,0,0
1418,28101,0,0,0,0,0,0,0,0,0,0,0,0
1419,28103,0,0,0,0,0,0,0,0,0,0,0,0
1420,28105,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1421,28107,346.7790471,0.00029126,0,0,0,0,0,0,0,0,0,0
1422,28109,0,0,0,0,0,0,0,0,0,0,0,0
1423,28111,0,0,0,0,0,0,0,0,0,0,0,0
1424,28113,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1425,28115,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1426,28117,286.89646,0.000240964,0,0,0,0,0,0,0,0,0,0
1427,28119,0,0,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1428,28121,176.6436673,0.000148363,0,0,0,0,0,0,0,0,0,0
1429,28123,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1430,28125,0,0,0,0,0,0,0,0,0,0,0,0
1431,28127,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
1432,28129,0,0,0,0,0,0,0,0,0,0,0,0
1433,28131,0,0,0,0,0,0,0,0,0,0,0,0
1434,28133,0,0,0,0,0,0,0,0,0,0,0,0
1435,28135,0,0,0,0,0,0,0,0,0,0,0,0
1436,28137,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1437,28139,0,0,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1438,28141,99.71317885,8.37E-05,0,0,0,0,0,0,0,0,0,0
1439,28143,0,0,0,0,0,0,0,0,0,0,0,0
1440,28145,1995.040292,0.001675635,0,0,0,0,0,0,0,0,0,0
1441,28147,0,0,0,0,0,0,0,0,0,0,0,0
1442,28149,0,0,0,0,0,0,0,0,0,0,0,0
1443,28151,52.88477576,4.44E-05,0,0,0,0,0,0,0,0,0,0
1444,28153,0,0,0,0,0,0,0,0,0,0,0,0
1445,28155,0,0,0,0,0,0,0,0,0,0,0,0
1446,28157,0,0,0,0,0,0,0,0,0,0,0,0
1447,28159,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1448,28161,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
1449,28163,0,0,0,0,0,0,0,0,0,0,0,0
1450,29001,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1451,29003,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1452,29005,0,0,0,0,0,0,0,0,0,0,0,0
1453,29007,52.88477576,4.44E-05,0,0,0,0,0,0,0,0,0,0
1454,29009,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1455,29011,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1456,29013,0,0,0,0,0,0,0,0,0,0,0,0
1457,29015,0,0,0,0,0,0,0,0,0,0,0,0
1458,29017,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1459,29019,109.7472073,9.22E-05,0,0,0,0,0,0,0,0,0,0
1460,29021,515.3822568,0.00043287,0,0,0,0,0,0,0,0,0,0
1461,29023,802.0237355,0.00067362,0,0,0,0,0,0,0,0,0,0
1462,29025,0,0,0,0,0,0,0,0,0,0,0,0
1463,29027,0,0,0,0,0,0,0,0,0,0,0,0
1464,29029,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1465,29031,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1466,29033,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1467,29035,0,0,0,0,0,0,0,0,0,0,0,0
1468,29037,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1469,29039,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1470,29041,0,0,0,0,0,0,0,0,0,0,0,0
1471,29043,96.64040087,8.12E-05,0,0,0,0,0,0,0,0,0,0
1472,29045,0,0,0,0,0,0,0,0,0,0,0,0
1473,29047,7775.857244,0.006530943,0,0,0,0,0,0,0,0,0,0
1474,29049,0,0,0,0,0,0,0,0,0,0,0,0
1475,29051,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
1476,29053,0,0,0,0,0,0,0,0,0,0,0,0
1477,29055,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1478,29057,0,0,0,0,0,0,0,0,0,0,0,0
1479,29059,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1480,29061,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1481,29063,0,0,0,0,0,0,0,0,0,0,0,0
1482,29065,0,0,0,0,0,0,0,0,0,0,0,0
1483,29067,0,0,0,0,0,0,0,0,0,0,0,0
1484,29069,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1485,29071,412.6861136,0.000346615,0,0,0,0,0,0,0,0,0,0
1486,29073,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1487,29075,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1488,29077,1503.02871,0.001262394,0,0,0,0,0,0,0,0,0,0
1489,29079,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1490,29081,0,0,0,0,0,0,0,0,0,0,0,0
1491,29083,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1492,29085,0,0,0,0,0,0,0,0,0,0,0,0
1493,29087,0,0,0,0,0,0,0,0,0,0,0,0
1494,29089,0,0,0,0,0,0,0,0,0,0,0,0
1495,29091,53.78965357,4.52E-05,0,0,0,0,0,0,0,0,0,0
1496,29093,0,0,0,0,0,0,0,0,0,0,0,0
1497,29095,2490.502832,0.002091774,0,0,0,0,0,0,0,0,0,0
1498,29097,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
1499,29099,714.7556251,0.000600323,0,0,0,0,20.97293474,0.007379282,0,0,0,0
1500,29101,516.2871347,0.00043363,0,0,0,0,0,0,0,0,0,0
1501,29103,0,0,0,0,0,0,0,0,0,0,0,0
1502,29105,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1503,29107,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
1504,29109,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1505,29111,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1506,29113,53.78965357,4.52E-05,0,0,0,0,0,0,0,0,0,0
1507,29115,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1508,29117,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
1509,29119,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1510,29121,0,0,0,0,0,0,0,0,0,0,0,0
1511,29123,0,0,0,0,0,0,0,0,0,0,0,0
1512,29125,0,0,0,0,0,0,0,0,0,0,0,0
1513,29127,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1514,29129,0,0,0,0,0,0,0,0,0,0,0,0
1515,29131,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1516,29133,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1517,29135,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1518,29137,0,0,0,0,0,0,0,0,0,0,0,0
1519,29139,0,0,0,0,0,0,0,0,0,0,0,0
1520,29141,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1521,29143,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
1522,29145,32.81671884,2.76E-05,0,0,0,0,0,0,0,0,0,0
1523,29147,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1524,29149,0,0,0,0,0,0,0,0,0,0,0,0
1525,29151,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
1526,29153,0,0,0,0,0,0,0,0,0,0,0,0
1527,29155,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1528,29157,1564.040292,0.001313638,0,0,0,0,0,0,0,0,0,0
1529,29159,261.6908881,0.000219794,0,0,0,0,0,0,0,0,0,0
1530,29161,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1531,29163,0,0,0,0,0,0,0,0,0,0,0,0
1532,29165,1073.715104,0.000901813,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1533,29167,0,0,0,0,0,0,0,0,0,0,0,0
1534,29169,0,0,0,0,0,0,0,0,0,0,0,0
1535,29171,0,0,0,0,0,0,0,0,0,0,0,0
1536,29173,0,0,0,0,0,0,0,0,0,0,0,0
1537,29175,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1538,29177,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1539,29179,0,0,0,0,0,0,0,0,0,0,0,0
1540,29181,0,0,0,0,0,0,0,0,0,0,0,0
1541,29183,3988.897731,0.003350276,0,0,0,0,0,0,0,0,0,0
1542,29185,0,0,0,0,0,0,0,0,0,0,0,0
1543,29187,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1544,29189,757.4062556,0.000636146,0,0,0,0,0,0,0,0,0,0
1545,29510,173.891739,0.000146052,0,0,0,0,0,0,0,0,0,0
